Site_Duration	PurchaseRates	ExitRates	VisitorType	Weekend
2559.541228	0.008333333	0.008587569	Returning_Visitor	FALSE
1161.767949	0.018070818	0.043950617	Returning_Visitor	TRUE
252	0.023529412	0.052941176	Returning_Visitor	FALSE
13	0.028571429	0.057142857	New_Visitor	FALSE
385	0	0.02	Returning_Visitor	FALSE
582	0.006896552	0.020689655	Returning_Visitor	FALSE
1550.211111	0	0.016086957	Returning_Visitor	TRUE
1738.25	0.006349206	0.03537415	Returning_Visitor	FALSE
176.6666667	0.078947368	0.093859649	Returning_Visitor	FALSE
3	0.1	0.15	Returning_Visitor	FALSE
304.5230769	0	0.007993197	Returning_Visitor	FALSE
268.5	0.055555556	0.1	Returning_Visitor	FALSE
101.25	0	0.014285714	Returning_Visitor	FALSE
361.5	0.009090909	0.009090909	Returning_Visitor	FALSE
0	0.2	0.2	Returning_Visitor	FALSE
492.6833333	0	0.003571429	Returning_Visitor	TRUE
397.6666667	0	0.011904762	Returning_Visitor	FALSE
73	0.04	0.08	Returning_Visitor	FALSE
0	0.2	0.2	Returning_Visitor	TRUE
4290.833333	0	0.01840796	Returning_Visitor	FALSE
2542.333333	0.042592593	0.059814815	Returning_Visitor	TRUE
3657.101515	0.000952381	0.020897436	Returning_Visitor	FALSE
60	0	0.04	Returning_Visitor	FALSE
920	0.122222222	0.144444444	Returning_Visitor	TRUE
670.422619	0.010810811	0.029597244	Returning_Visitor	FALSE
2101.466667	0	0.001190476	New_Visitor	FALSE
0	0.2	0.2	New_Visitor	FALSE
578.3333333	0.05	0.072916667	Returning_Visitor	FALSE
3	0.1	0.15	Returning_Visitor	FALSE
82	0	0.057142857	Returning_Visitor	FALSE
502.5	0	0.00952381	Returning_Visitor	TRUE
465.5	0.12	0.16	Returning_Visitor	FALSE
1283.052597	0.024747475	0.039201413	Returning_Visitor	FALSE
226.2564103	0.008695652	0.010434783	Returning_Visitor	FALSE
1535.242063	0.021938776	0.031768707	Returning_Visitor	FALSE
762.3333333	0.030769231	0.058974359	Returning_Visitor	FALSE
0	0.2	0.2	Returning_Visitor	FALSE
177.5	0.025	0.0875	Returning_Visitor	FALSE
80	0.028571429	0.057142857	Returning_Visitor	TRUE
1266.333333	0.005882353	0.026470588	Returning_Visitor	FALSE
1050.708333	0.021162791	0.018042396	Returning_Visitor	FALSE
212.8333333	0.010526316	0.033684211	Returning_Visitor	TRUE
1386.716667	0.02	0.039269841	Returning_Visitor	TRUE
0	0.2	0.2	Returning_Visitor	TRUE
2514.25	0	0.006666667	New_Visitor	FALSE
125	0	0.025	Returning_Visitor	TRUE
1968.25	0.014285714	0.021428571	New_Visitor	TRUE
300	0.011111111	0.033333333	Returning_Visitor	FALSE
1517.75	0.019512195	0.041869919	Returning_Visitor	TRUE
1056.666667	0.016571429	0.030933333	Returning_Visitor	FALSE
399	0.021052632	0.056140351	Returning_Visitor	FALSE
2743.819189	0	0.007753623	Returning_Visitor	FALSE
332	0	0.023076923	Returning_Visitor	FALSE
56	0.1	0.15	Returning_Visitor	FALSE
769	0	0.004273504	New_Visitor	TRUE
178.8333333	0	0.038461538	Returning_Visitor	FALSE
88	0	0.057142857	Returning_Visitor	FALSE
517.3928571	0	0.011458333	New_Visitor	TRUE
1683.633333	0	0.017261905	Returning_Visitor	TRUE
833	0.016666667	0.02	Returning_Visitor	FALSE
319.3333333	0.016666667	0.036666667	Returning_Visitor	FALSE
733.5	0.012698413	0.016190476	Returning_Visitor	FALSE
224	0	0.016666667	Returning_Visitor	FALSE
822	0.054545455	0.063636364	Returning_Visitor	FALSE
838.55	0	0.016783217	Returning_Visitor	FALSE
2479	0.022727273	0.043560606	Returning_Visitor	FALSE
519.5	0	0.035	Returning_Visitor	FALSE
1035.935714	0.037894737	0.05272284	Returning_Visitor	FALSE
0	0.2	0.2	Returning_Visitor	FALSE
149	0	0.033333333	Returning_Visitor	FALSE
160.5	0	0.025	Returning_Visitor	FALSE
0	0.2	0.2	Returning_Visitor	FALSE
3	0.14	0.16	Returning_Visitor	FALSE
219.5	0.12	0.129761905	Returning_Visitor	FALSE
858.5	0.028571429	0.071428571	Returning_Visitor	FALSE
54.5	0.1	0.12	Returning_Visitor	FALSE
412.8333333	0	0.006666667	New_Visitor	FALSE
107	0	0.02	Returning_Visitor	FALSE
342.5	0	0.021428571	Returning_Visitor	FALSE
1138.504762	0.02	0.040555556	Returning_Visitor	FALSE
544.8333333	0.004761905	0.042857143	Returning_Visitor	TRUE
176.3333333	0	0.011111111	Returning_Visitor	FALSE
19	0	0.1	Returning_Visitor	FALSE
687.5	0	0.033333333	Returning_Visitor	FALSE
22	0.066666667	0.1	Returning_Visitor	FALSE
3227.5	0	0.004651163	Returning_Visitor	FALSE
440.6666667	0.015789474	0.046491228	Returning_Visitor	FALSE
65	0.111111111	0.177777778	Returning_Visitor	FALSE
2297.801282	0.01474359	0.017435897	Returning_Visitor	FALSE
28	0.066666667	0.133333333	Returning_Visitor	FALSE
22.5	0.1	0.106666667	Returning_Visitor	FALSE
194.0666667	0.001904762	0.051238095	Returning_Visitor	FALSE
2145.563492	0.011403509	0.025292398	Returning_Visitor	FALSE
1703.321429	0	0.042424242	Returning_Visitor	FALSE
1999.833333	0.015384615	0.020512821	Returning_Visitor	FALSE
0	0.2	0.2	Returning_Visitor	FALSE
3382.287999	0.005346832	0.021971597	Returning_Visitor	FALSE
2038	0	0.021428571	New_Visitor	FALSE
2409.068434	0.001960784	0.018076564	Returning_Visitor	FALSE
9487.940434	0.001726619	0.011632486	Returning_Visitor	FALSE
4668.052051	0.005696203	0.016284567	Returning_Visitor	FALSE
201.6666667	0.018181818	0.054545455	Returning_Visitor	FALSE
156.8333333	0	0.02	Returning_Visitor	FALSE
412.1666667	0	0.0125	New_Visitor	FALSE
2617.233333	0	0.001360544	New_Visitor	TRUE
0	0.2	0.2	Returning_Visitor	FALSE
465.7051282	0	0.010690797	Returning_Visitor	FALSE
245	0.1	0.120833333	Returning_Visitor	FALSE
803	0.046153846	0.05	Returning_Visitor	FALSE
360	0	0.010526316	New_Visitor	FALSE
20	0.053333333	0.078333333	Returning_Visitor	FALSE
258.5	0	0.033333333	Returning_Visitor	TRUE
887.5833333	0	0.016140351	Returning_Visitor	FALSE
394.25	0	0.015384615	Returning_Visitor	TRUE
1941.083333	0.01754386	0.029824561	Returning_Visitor	FALSE
142.5	0.0375	0.08125	Returning_Visitor	FALSE
270.2142857	0	0.0375	Returning_Visitor	FALSE
541.6666667	0.001111111	0.047074074	Returning_Visitor	FALSE
0	0.2	0.2	Returning_Visitor	FALSE
1090.060606	0.004081633	0.011337868	Returning_Visitor	FALSE
34	0	0.1	Returning_Visitor	TRUE
219.5	0	0.016666667	Returning_Visitor	FALSE
253.8	0	0.02	New_Visitor	FALSE
202	0	0.041666667	Returning_Visitor	FALSE
2259.533333	0.002105263	0.036549708	Returning_Visitor	FALSE
797.3333333	0	0.003571429	Returning_Visitor	TRUE
594.9666667	0.013793103	0.022024757	Returning_Visitor	FALSE
117	0	0.028571429	Returning_Visitor	TRUE
108	0	0.042222222	Returning_Visitor	FALSE
503	0	0.008333333	Returning_Visitor	FALSE
1425.75	0.008888889	0.029259259	Returning_Visitor	FALSE
188.5	0	0.015384615	New_Visitor	TRUE
1722.866667	0.01	0.075	Returning_Visitor	FALSE
313	0	0.05	Returning_Visitor	FALSE
1078.727778	0	0.010452962	Returning_Visitor	FALSE
2050.395743	0.005882353	0.012789661	Returning_Visitor	FALSE
0	0.2	0.2	Returning_Visitor	FALSE
1040.166667	0.011764706	0.041176471	Returning_Visitor	TRUE
1803.758333	0.0046875	0.019404762	Returning_Visitor	FALSE
136.5	0.016666667	0.033333333	Returning_Visitor	FALSE
2241.844444	0.010958904	0.023059361	Returning_Visitor	FALSE
482.5	0	0.008333333	New_Visitor	TRUE
1225.857143	0.012	0.040977778	Returning_Visitor	FALSE
573.1666667	0	0.045	Returning_Visitor	FALSE
507.8333333	0	0.01	Returning_Visitor	FALSE
108	0	0.08	Returning_Visitor	FALSE
458.5	0	0.007407407	Returning_Visitor	TRUE
25	0.05	0.1	Returning_Visitor	FALSE
724	0	0.022222222	New_Visitor	TRUE
93.5	0	0.013333333	Returning_Visitor	FALSE
196.5	0	0.021052632	Returning_Visitor	TRUE
483.3	0.016326531	0.033469388	Returning_Visitor	TRUE
511.1666667	0.018018018	0.036936937	Returning_Visitor	TRUE
2129.536752	0.003157895	0.004818713	Returning_Visitor	FALSE
480.3	0.0125	0.033333333	Returning_Visitor	TRUE
143	0.1	0.138461538	Returning_Visitor	FALSE
352.8	0	0.008	New_Visitor	FALSE
657.5	0	0.011111111	Returning_Visitor	FALSE
1384.383333	0.006766917	0.033646617	Returning_Visitor	FALSE
1280.166667	0	0.004761905	New_Visitor	FALSE
95.5	0	0.02	Returning_Visitor	FALSE
1822.008117	0.001169591	0.007901699	Returning_Visitor	FALSE
1269.766667	0.012121212	0.021212121	New_Visitor	TRUE
149.6	0.02	0.04	Returning_Visitor	FALSE
1817	0.053333333	0.073696145	Returning_Visitor	FALSE
9143.435714	0.004807692	0.015384615	Returning_Visitor	FALSE
1080.15	0	0.001715686	New_Visitor	FALSE
316.25	0	0.014285714	Returning_Visitor	TRUE
1783.25	0.008333333	0.026416667	Returning_Visitor	FALSE
1384.533333	0.001754386	0.016885965	Returning_Visitor	TRUE
197.5	0	0.008333333	Returning_Visitor	FALSE
0	0.2	0.2	Returning_Visitor	FALSE
996.4380952	0	0.019927536	Returning_Visitor	FALSE
368.5	0	0.057142857	Returning_Visitor	FALSE
54.5	0	0.066666667	Returning_Visitor	FALSE
228.5	0.033333333	0.03	Returning_Visitor	FALSE
1285.548533	0.004109589	0.018513906	Returning_Visitor	FALSE
6223.870847	0	0.006649462	Returning_Visitor	TRUE
841.0333333	0.015151515	0.043434343	Returning_Visitor	FALSE
1250.5	0.056	0.072	Returning_Visitor	FALSE
699.5	0	0.005896806	Returning_Visitor	TRUE
1766.855952	0.002884615	0.013141026	Returning_Visitor	FALSE
567.45	0.04	0.058666667	Returning_Visitor	TRUE
90.66666667	0.04	0.12	Returning_Visitor	FALSE
158.5	0	0.028571429	Returning_Visitor	TRUE
981.1666667	0.051388889	0.084722222	Returning_Visitor	TRUE
1661.75	0	0.023529412	Returning_Visitor	FALSE
548.25	0.022222222	0.05	Returning_Visitor	TRUE
808.0833333	0	0.007619048	Returning_Visitor	FALSE
87.5	0.028571429	0.085714286	Returning_Visitor	FALSE
276	0	0.011111111	Returning_Visitor	FALSE
130.5	0.084210526	0.100877193	Returning_Visitor	FALSE
321.5	0.075	0.125	Returning_Visitor	FALSE
0	0.2	0.2	New_Visitor	FALSE
1875.744689	0.028571429	0.041156463	Returning_Visitor	FALSE
117	0.066666667	0.1	Returning_Visitor	FALSE
4346.916667	0.020138889	0.034791667	Returning_Visitor	FALSE
884.3357143	0.001086957	0.014389234	Returning_Visitor	FALSE
1678.733333	0.01	0.013333333	Returning_Visitor	FALSE
325.8333333	0	0.020833333	Returning_Visitor	TRUE
436	0	0.013636364	Returning_Visitor	TRUE
27	0.066666667	0.1	Returning_Visitor	FALSE
549.5	0	0.013333333	New_Visitor	FALSE
0	0.2	0.2	Returning_Visitor	FALSE
4277	0.003636364	0.021212121	Returning_Visitor	TRUE
173	0	0.017777778	New_Visitor	FALSE
179.5	0.033333333	0.066666667	Returning_Visitor	TRUE
561.55	0.014285714	0.038571429	Returning_Visitor	FALSE
2136	0	0.008333333	New_Visitor	FALSE
2797.816667	0	0.006666667	Returning_Visitor	TRUE
643.875	0	0.003571429	New_Visitor	FALSE
898.8333333	0.068571429	0.102285714	Returning_Visitor	FALSE
453	0	0.037634409	Returning_Visitor	FALSE
888	0.014285714	0.011428571	Returning_Visitor	TRUE
9997.728571	0.001439737	0.010741385	Returning_Visitor	FALSE
588.3333333	0.028571429	0.067857143	Returning_Visitor	FALSE
5703.476786	0.00173913	0.01470751	Returning_Visitor	TRUE
1495.580952	0	0.002298851	New_Visitor	TRUE
66.5	0.011111111	0.111111111	Returning_Visitor	FALSE
134	0	0.03	Returning_Visitor	FALSE
2905.5	0.01	0.04	Returning_Visitor	TRUE
521.5	0.022222222	0.063333333	Returning_Visitor	FALSE
47	0.02	0.06	Returning_Visitor	FALSE
0	0.2	0.2	Returning_Visitor	FALSE
1192.317857	0.006410256	0.033012821	Returning_Visitor	FALSE
355.6666667	0.047619048	0.051428571	Returning_Visitor	FALSE
332.5	0	0.011111111	Returning_Visitor	FALSE
297.3	0	0.041666667	Returning_Visitor	FALSE
2309.995238	0.047479439	0.06394752	Returning_Visitor	FALSE
810.3713768	0.019230769	0.02530525	Returning_Visitor	FALSE
384.5	0	0.028571429	Returning_Visitor	FALSE
975.9722222	0.001851852	0.016296296	Returning_Visitor	FALSE
127	0	0.075	Returning_Visitor	FALSE
107	0.006060606	0.042424242	Returning_Visitor	TRUE
50	0	0.033333333	Returning_Visitor	FALSE
3382.083333	0	0.011627907	Returning_Visitor	FALSE
541.5	0.05	0.083333333	Returning_Visitor	FALSE
25	0	0.1	Returning_Visitor	TRUE
210.5	0.044444444	0.071111111	Returning_Visitor	FALSE
1343.097619	0.037878788	0.057878788	Returning_Visitor	TRUE
953.8333333	0	0.027777778	Returning_Visitor	TRUE
674.5	0.041666667	0.0625	Returning_Visitor	TRUE
817.0163767	0	0.013814416	New_Visitor	TRUE
1124.916667	0	0.014672365	New_Visitor	FALSE
7428.181584	0.002509267	0.013416263	Returning_Visitor	TRUE
5577.826456	0.002688695	0.01187122	Returning_Visitor	TRUE
887.8333333	0.00625	0.040625	Returning_Visitor	FALSE
2765.2	0.008	0.016888889	Returning_Visitor	FALSE
145	0	0.04	Returning_Visitor	TRUE
3121.283333	0.002857143	0.010935374	Returning_Visitor	FALSE
1190.548851	0.007017544	0.027309942	Returning_Visitor	FALSE
410.9166667	0.105263158	0.119473684	Returning_Visitor	TRUE
710.5	0.032	0.084	Returning_Visitor	FALSE
319.6666667	0.033333333	0.055555556	Returning_Visitor	FALSE
0	0.2	0.2	Returning_Visitor	TRUE
91	0	0.06	Returning_Visitor	FALSE
191	0.066666667	0.133333333	Returning_Visitor	FALSE
401.5	0	0.003333333	Returning_Visitor	TRUE
117.5	0	0.033333333	Returning_Visitor	TRUE
1311.072012	0.002657807	0.015013618	Returning_Visitor	TRUE
157	0	0.05	Returning_Visitor	TRUE
414.3333333	0	0.005263158	Returning_Visitor	FALSE
1155.033333	0.001282051	0.003974359	Returning_Visitor	FALSE
1589.183333	0.008070175	0.014967419	Returning_Visitor	FALSE
233.5	0	0.033333333	Returning_Visitor	FALSE
1384.071429	0.007142857	0.032380952	Returning_Visitor	FALSE
0	0	0.2	Returning_Visitor	FALSE
452.8141026	0.044	0.047238095	Returning_Visitor	FALSE
1708.083333	0.006666667	0.013333333	Returning_Visitor	TRUE
1057	0.022222222	0.014814815	New_Visitor	TRUE
3374.916667	0.001111111	0.021388889	Returning_Visitor	FALSE
5448.994444	0.008888889	0.023535354	Returning_Visitor	FALSE
654.5	0.009090909	0.031818182	Returning_Visitor	FALSE
389	0	0.041666667	Returning_Visitor	FALSE
1435	0.054545455	0.109090909	Returning_Visitor	TRUE
512.0666667	0.00952381	0.033333333	Returning_Visitor	FALSE
797.2952381	0	0.019875776	Returning_Visitor	FALSE
555.8666667	0.00952381	0.019047619	Returning_Visitor	TRUE
2954.759524	0.013793103	0.049396552	Returning_Visitor	FALSE
0	0.2	0.2	Returning_Visitor	FALSE
97.16666667	0	0.033333333	Returning_Visitor	FALSE
291	0	0.04	New_Visitor	FALSE
36	0.1	0.15	Returning_Visitor	FALSE
472	0.030555556	0.034444444	Returning_Visitor	FALSE
628	0.014285714	0.042857143	Returning_Visitor	FALSE
129	0	0.05	Returning_Visitor	FALSE
1141.061905	0.001605136	0.004809853	Returning_Visitor	TRUE
105	0.04	0.06	Returning_Visitor	FALSE
273.5	0	0.05	Returning_Visitor	FALSE
467	0	0.02	Returning_Visitor	FALSE
461.2222222	0	0.007142857	Returning_Visitor	FALSE
198	0	0.014285714	New_Visitor	TRUE
220.3333333	0	0.01	New_Visitor	FALSE
241	0	0.08	Returning_Visitor	TRUE
1783.122222	0	0.005855856	Returning_Visitor	FALSE
731.5238095	0.020588235	0.042647059	Returning_Visitor	FALSE
3057.809524	0	0.002734559	Returning_Visitor	TRUE
601.7901961	0.002222222	0.012763533	Returning_Visitor	FALSE
1370.067857	0.02173913	0.035072464	Returning_Visitor	FALSE
59	0	0.013333333	New_Visitor	FALSE
694	0.007142857	0.014285714	Returning_Visitor	FALSE
39	0.04	0.06	Returning_Visitor	FALSE
321.6666667	0.051190476	0.07224026	Returning_Visitor	FALSE
540.5	0	0.02	New_Visitor	TRUE
4977.85	0	0.015536723	Returning_Visitor	FALSE
1066.166667	0.005	0.006428571	Returning_Visitor	FALSE
1142.666667	0	0.00625	Returning_Visitor	FALSE
1294.183333	0.014814815	0.02962963	Returning_Visitor	FALSE
1086.178571	0.014285714	0.017267081	Returning_Visitor	FALSE
221.5	0	0.014285714	Returning_Visitor	FALSE
754.2261905	0	0.003333333	New_Visitor	FALSE
432.5714286	0	0.00125	Returning_Visitor	FALSE
1051.5	0.008333333	0.030555556	Returning_Visitor	FALSE
1101.333333	0.00952381	0.041269841	Returning_Visitor	FALSE
2477.666667	0.001149425	0.011954023	Returning_Visitor	FALSE
1501.166667	0	0.019298246	Returning_Visitor	FALSE
1736.447368	0.003069054	0.039989226	Returning_Visitor	FALSE
94.5	0.015384615	0.046153846	Returning_Visitor	FALSE
269	0	0.02	Returning_Visitor	FALSE
833.0833333	0.032432432	0.055225225	Returning_Visitor	TRUE
86.75	0	0.016666667	New_Visitor	FALSE
547	0.06	0.087407407	Returning_Visitor	FALSE
1474.5	0	0.02	Returning_Visitor	FALSE
0	0.2	0.2	Returning_Visitor	TRUE
787	0.033333333	0.053333333	Returning_Visitor	TRUE
17	0.066666667	0.133333333	Returning_Visitor	FALSE
323.5	0	0.057142857	New_Visitor	FALSE
813.0519481	0.003225806	0.011827957	Returning_Visitor	TRUE
2028.5	0	0.036363636	Returning_Visitor	FALSE
2220.871465	0.003389831	0.006327684	Returning_Visitor	FALSE
440	0	0.033333333	Returning_Visitor	FALSE
1356	0	0.035294118	Returning_Visitor	FALSE
399	0	0.033333333	Returning_Visitor	FALSE
231.5	0.015384615	0.046153846	Returning_Visitor	FALSE
438.5833333	0.0125	0.032291667	Returning_Visitor	FALSE
164	0	0.04	Returning_Visitor	FALSE
347.6666667	0.0875	0.102083333	Returning_Visitor	FALSE
64	0	0.022222222	Returning_Visitor	FALSE
2931.580303	0.004	0.021833333	Returning_Visitor	TRUE
1462.45	0	0.003225806	New_Visitor	FALSE
402.5	0.047619048	0.059047619	Returning_Visitor	FALSE
727.6190476	0	0.013333333	New_Visitor	TRUE
553.1666667	0	0.011111111	Returning_Visitor	TRUE
460.6666667	0	0.025	Returning_Visitor	FALSE
0	0.2	0.2	Returning_Visitor	FALSE
2837.166667	0	0.008333333	New_Visitor	FALSE
541.5	0.017142857	0.03352381	Returning_Visitor	FALSE
13	0	0.1	Returning_Visitor	FALSE
70.5	0	0.022222222	Returning_Visitor	FALSE
264	0	0.05	New_Visitor	FALSE
1638.888095	0.014367816	0.040659551	Returning_Visitor	FALSE
1383.5	0	0.030769231	Returning_Visitor	FALSE
215	0.04	0.08	Returning_Visitor	FALSE
1382.66514	0.017283951	0.02287478	Returning_Visitor	FALSE
352.5	0.004255319	0.019148936	Returning_Visitor	FALSE
1444.166667	0.009756098	0.026829268	Returning_Visitor	FALSE
250.0833333	0	0.013157895	New_Visitor	FALSE
327.5	0	0.013333333	Returning_Visitor	FALSE
1085.078571	0.015833333	0.013690476	Returning_Visitor	FALSE
2665.798039	0.007142857	0.027288961	Returning_Visitor	FALSE
164	0.04	0.08	Returning_Visitor	TRUE
816.5	0.05	0.093333333	Returning_Visitor	FALSE
2877.5	0.007692308	0.037435897	Returning_Visitor	FALSE
36	0	0.066666667	Returning_Visitor	TRUE
448.0333333	0	0.012857143	Returning_Visitor	TRUE
30	0.183333333	0.188888889	Returning_Visitor	FALSE
6842.002513	0	0.007218823	Returning_Visitor	TRUE
2645.833333	0.004511278	0.01597088	Returning_Visitor	FALSE
586.1892857	0	0.005555556	Returning_Visitor	FALSE
1133.016667	0	0.013846154	Returning_Visitor	FALSE
562.6666667	0.009340659	0.032583774	Returning_Visitor	FALSE
219.5	0.018181818	0.046060606	Returning_Visitor	FALSE
468	0.011428571	0.022857143	Returning_Visitor	FALSE
3000.250794	0.004918033	0.029535519	Returning_Visitor	FALSE
816.9545455	0.028571429	0.047619048	Returning_Visitor	FALSE
0	0.2	0.2	Returning_Visitor	FALSE
143	0.055555556	0.122222222	Returning_Visitor	TRUE
1861.5	0	0.026666667	Returning_Visitor	FALSE
815	0.05	0.044444444	Returning_Visitor	FALSE
165.5	0	0.033333333	Returning_Visitor	FALSE
1090.916667	0.014193548	0.033870968	Returning_Visitor	FALSE
133	0	0.025	Returning_Visitor	TRUE
83	0.044444444	0.066666667	Returning_Visitor	FALSE
24	0.042857143	0.1	Returning_Visitor	FALSE
533.0714286	0	0.026923077	Returning_Visitor	FALSE
303.4	0	0.016666667	Returning_Visitor	FALSE
516.4761905	0.006896552	0.018965517	Returning_Visitor	TRUE
72.5	0	0.04	Returning_Visitor	FALSE
652.9238095	0.00625	0.036830357	Returning_Visitor	TRUE
3393.903571	0.017761848	0.04031012	Returning_Visitor	TRUE
210	0.009090909	0.024242424	Returning_Visitor	FALSE
466.5	0	0.022222222	New_Visitor	FALSE
2778.333333	0.007142857	0.023809524	Returning_Visitor	TRUE
677.5	0.047619048	0.070138889	Returning_Visitor	FALSE
908.4666667	0.033333333	0.052840909	Returning_Visitor	FALSE
346.8333333	0.038095238	0.057142857	Returning_Visitor	FALSE
481.1666667	0	0.005	Returning_Visitor	FALSE
661.6309524	0.007692308	0.005128205	Returning_Visitor	FALSE
324	0	0.003030303	New_Visitor	TRUE
185	0	0.054545455	Returning_Visitor	FALSE
670.1666667	0	0.003846154	Returning_Visitor	FALSE
183.8333333	0.066666667	0.073333333	Returning_Visitor	FALSE
5633.538274	0.008878505	0.017232253	Returning_Visitor	TRUE
17	0	0.04	Returning_Visitor	FALSE
936	0	0.036363636	Returning_Visitor	TRUE
1329.666667	0	0.002325581	Returning_Visitor	TRUE
24	0	0.1	Returning_Visitor	TRUE
1026.75	0	0.022222222	Returning_Visitor	FALSE
2068.928571	0	0.014285714	Returning_Visitor	FALSE
118	0.05	0.066666667	Returning_Visitor	FALSE
167	0.022222222	0.066666667	Returning_Visitor	FALSE
35	0.066666667	0.1	Returning_Visitor	FALSE
0	0.2	0.2	Returning_Visitor	FALSE
57	0.1	0.15	Returning_Visitor	TRUE
953.0686869	0	0.014285714	Returning_Visitor	TRUE
714.5	0.014285714	0.028571429	Returning_Visitor	TRUE
0	0.2	0.2	Returning_Visitor	FALSE
25	0.12	0.16	Returning_Visitor	FALSE
1797.298291	0.025147059	0.029877803	Returning_Visitor	FALSE
154.5	0	0.01	New_Visitor	FALSE
118	0	0.0125	Returning_Visitor	FALSE
805.0992979	0	0.031196581	Returning_Visitor	FALSE
138.5	0.022222222	0.047619048	Returning_Visitor	FALSE
1190.616667	0.004444444	0.011333333	New_Visitor	FALSE
411.3888889	0.00952381	0.016825397	Returning_Visitor	TRUE
778.7619048	0.042553191	0.051999065	Returning_Visitor	TRUE
495	0.011111111	0.03	Returning_Visitor	FALSE
512.05	0.04375	0.075277778	Returning_Visitor	FALSE
998.4	0.004	0.008666667	Returning_Visitor	FALSE
1049.833333	0.0125	0.028645833	Returning_Visitor	TRUE
472.9166667	0	0.018181818	New_Visitor	FALSE
5645.176455	0.002692308	0.013849519	Returning_Visitor	FALSE
0	0.2	0.2	Returning_Visitor	TRUE
1615	0	0.016666667	Returning_Visitor	FALSE
28.33333333	0.04	0.08	Returning_Visitor	TRUE
7	0	0.066666667	New_Visitor	TRUE
283.5	0	0.010526316	Returning_Visitor	FALSE
2694.833333	0	0.001915584	New_Visitor	FALSE
1130.84697	0.014705882	0.01806184	Returning_Visitor	TRUE
2478.622727	0	0.004005848	Returning_Visitor	FALSE
1714.4	0.024074074	0.048765432	Returning_Visitor	FALSE
2213.366667	0.034782609	0.054710145	Returning_Visitor	TRUE
0	0.2	0.2	Returning_Visitor	FALSE
739.5833333	0.009090909	0.006060606	New_Visitor	TRUE
3206.193407	0.004819277	0.019399025	Returning_Visitor	FALSE
0	0.2	0.2	Returning_Visitor	FALSE
1243.5	0	0.008695652	New_Visitor	FALSE
1448.333333	0	0.003846154	New_Visitor	TRUE
0	0.2	0.2	Returning_Visitor	FALSE
304	0	0.018181818	Returning_Visitor	FALSE
304.5	0	0.007407407	Returning_Visitor	FALSE
1699.666667	0.013953488	0.026830934	Returning_Visitor	FALSE
467	0	0.025	New_Visitor	FALSE
4833.925	0.006153846	0.015128205	Returning_Visitor	FALSE
3731.138116	0.004861111	0.015244789	Returning_Visitor	FALSE
20	0	0.05	Returning_Visitor	FALSE
0	0.2	0.2	Returning_Visitor	FALSE
245	0.083333333	0.105555556	Returning_Visitor	FALSE
504	0	0.1	Returning_Visitor	FALSE
1263.333333	0.011764706	0.023529412	Returning_Visitor	FALSE
4509.823016	0.004166667	0.019960276	Returning_Visitor	FALSE
585.178355	0	0.001273148	Returning_Visitor	FALSE
0	0.2	0.2	Returning_Visitor	FALSE
536	0.007407407	0.012345679	Returning_Visitor	FALSE
570.3333333	0	0.015686275	Returning_Visitor	TRUE
496.75	0	0.00625	Returning_Visitor	FALSE
2197.195238	0.015	0.029405769	Returning_Visitor	FALSE
72.66666667	0	0.083333333	Returning_Visitor	FALSE
542.3333333	0	0.015306122	Returning_Visitor	FALSE
342.1666667	0	0.022222222	Returning_Visitor	FALSE
1190.418903	0.005714286	0.027420635	Returning_Visitor	FALSE
74.66666667	0	0.016666667	Returning_Visitor	FALSE
1978.214286	0	0.000409836	New_Visitor	FALSE
3129.393438	0.018258179	0.044962458	Returning_Visitor	FALSE
751.5	0.018181818	0.024242424	Returning_Visitor	FALSE
2748.624538	0.005420054	0.006678351	Returning_Visitor	FALSE
321.8333333	0.015384615	0.034615385	Returning_Visitor	FALSE
2926.431962	0	0.001851852	New_Visitor	FALSE
2070.643939	0.003773585	0.016163522	Returning_Visitor	FALSE
214.3333333	0.04	0.055	Returning_Visitor	FALSE
39.5	0	0.0125	New_Visitor	FALSE
1592.133333	0.003636364	0.02	Returning_Visitor	TRUE
986.9166667	0	0.010985222	Returning_Visitor	FALSE
418.3333333	0	0.004545455	Returning_Visitor	FALSE
1111	0	0.033333333	Returning_Visitor	FALSE
536.5	0	0.05	Returning_Visitor	FALSE
410.1166667	0.004301075	0.020286738	Returning_Visitor	TRUE
5	0.1	0.166666667	Returning_Visitor	FALSE
2650.408502	0.000766284	0.005632184	Returning_Visitor	FALSE
450.2	0	0.021904762	Returning_Visitor	FALSE
2749.058333	0.009090909	0.017682257	Returning_Visitor	FALSE
1959.304762	0.005479452	0.027146119	Returning_Visitor	FALSE
869.0611111	0	0.00617284	Returning_Visitor	FALSE
1320.5	0	0.030666667	Returning_Visitor	FALSE
976.3382353	0	0.010454545	Returning_Visitor	TRUE
522	0	0.011111111	New_Visitor	FALSE
1008.916667	0.003508772	0.029239766	Returning_Visitor	TRUE
931	0.027777778	0.062962963	Returning_Visitor	FALSE
0	0.2	0.2	Returning_Visitor	FALSE
49	0.025	0.075	Returning_Visitor	FALSE
25	0.133333333	0.122222222	Returning_Visitor	FALSE
933.3333333	0.008	0.028	Returning_Visitor	FALSE
1552.547619	0.01372549	0.070490196	Returning_Visitor	FALSE
3439.733242	0	0.014808078	Returning_Visitor	FALSE
